Object ID,Medium,Image file,Width,Height,Product size,Aspect ratio,Split
37386,polychrome_woodblock_print_ink_and_color_on_paper,37386.jpg,2515,3828,9627420,0.6570010449320794,train
37391,polychrome_woodblock_print_ink_and_color_on_paper,37391.jpg,4000,1917,7668000,2.0865936358894106,train
39584,polychrome_woodblock_print_ink_and_color_on_paper,39584.jpg,2739,3970,10873830,0.6899244332493703,train
39647,polychrome_woodblock_print_ink_and_color_on_paper,39647.jpg,960,3924,3767040,0.24464831804281345,train
39648,polychrome_woodblock_print_ink_and_color_on_paper,39648.jpg,1401,4000,5604000,0.35025,train
39655,polychrome_woodblock_print_ink_and_color_on_paper,39655.jpg,3953,2723,10764019,1.451707675358061,train
39656,polychrome_woodblock_print_ink_and_color_on_paper,39656.jpg,3948,2712,10706976,1.4557522123893805,train
39719,polychrome_woodblock_print_ink_and_color_on_paper,39719.jpg,3892,2917,11352964,1.3342475145697634,train
39720,polychrome_woodblock_print_ink_and_color_on_paper,39720.jpg,2799,3877,10851723,0.7219499613102914,train
39721,polychrome_woodblock_print_ink_and_color_on_paper,39721.jpg,951,3834,3646134,0.2480438184663537,train
39722,polychrome_woodblock_print_ink_and_color_on_paper,39722.jpg,1350,1941,2620350,0.6955177743431221,train
39723,polychrome_woodblock_print_ink_and_color_on_paper,39723.jpg,2864,3905,11183920,0.7334186939820743,train
39724,polychrome_woodblock_print_ink_and_color_on_paper,39724.jpg,2987,3836,11458132,0.7786757038581856,train
39798,polychrome_woodblock_print_ink_and_color_on_paper,39798.jpg,3865,2632,10172680,1.468465045592705,train
39799,polychrome_woodblock_print_ink_and_color_on_paper,39799.jpg,3867,2644,10224348,1.4625567322239033,train
40601,polychrome_woodblock_print_ink_and_color_on_paper,40601.jpg,2568,3843,9868824,0.6682279469164715,train
40991,polychrome_woodblock_print_ink_and_color_on_paper,40991.jpg,2820,3875,10927500,0.727741935483871,train
42562,polychrome_woodblock_print_ink_and_color_on_paper,42562.jpg,2752,3727,10256704,0.7383954923530991,train
42563,polychrome_woodblock_print_ink_and_color_on_paper,42563.jpg,2816,3888,10948608,0.7242798353909465,train
42564,polychrome_woodblock_print_ink_and_color_on_paper,42564.jpg,2854,3832,10936528,0.7447807933194155,train
44623,polychrome_woodblock_print_ink_and_color_on_paper,44623.jpg,675,1928,1301400,0.350103734439834,train
44894,polychrome_woodblock_print_ink_and_color_on_paper,44894.jpg,1835,4000,7340000,0.45875,train
44900,polychrome_woodblock_print_ink_and_color_on_paper,44900.jpg,1790,3895,6972050,0.4595635430038511,train
44943,polychrome_woodblock_print_ink_and_color_on_paper,44943.jpg,3815,2745,10472175,1.389799635701275,train
44979,polychrome_woodblock_print_ink_and_color_on_paper,44979.jpg,3853,2639,10168067,1.4600227358848048,train
44980,polychrome_woodblock_print_ink_and_color_on_paper,44980.jpg,1910,1270,2425700,1.5039370078740155,train
44981,polychrome_woodblock_print_ink_and_color_on_paper,44981.jpg,1911,1305,2493855,1.4643678160919542,train
44989,polychrome_woodblock_print_ink_and_color_on_paper,44989.jpg,1276,1920,2449920,0.6645833333333333,train
44990,polychrome_woodblock_print_ink_and_color_on_paper,44990.jpg,1343,1888,2535584,0.7113347457627118,train
44993,polychrome_woodblock_print_ink_and_color_on_paper,44993.jpg,2526,3887,9818562,0.6498585027013121,train
44995,polychrome_woodblock_print_ink_and_color_on_paper,44995.jpg,900,1958,1762200,0.4596527068437181,train
44997,polychrome_woodblock_print_ink_and_color_on_paper,44997.jpg,2564,3775,9679100,0.679205298013245,train
44999,polychrome_woodblock_print_ink_and_color_on_paper,44999.jpg,2644,3873,10240212,0.6826749289956107,train
45005,polychrome_woodblock_print_ink_and_color_on_paper,45005.jpg,1072,1510,1618720,0.7099337748344371,train
45009,polychrome_woodblock_print_ink_and_color_on_paper,45009.jpg,2603,3838,9990314,0.6782178217821783,train
45012,polychrome_woodblock_print_ink_and_color_on_paper,45012.jpg,1308,1906,2493048,0.6862539349422875,train
45013,polychrome_woodblock_print_ink_and_color_on_paper,45013.jpg,2593,3839,9954527,0.6754363115394634,train
45015,polychrome_woodblock_print_ink_and_color_on_paper,45015.jpg,2488,3859,9601192,0.6447266131122052,train
45016,polychrome_woodblock_print_ink_and_color_on_paper,45016.jpg,2655,3857,10240335,0.6883588281047446,train
45017,polychrome_woodblock_print_ink_and_color_on_paper,45017.jpg,1302,1924,2505048,0.6767151767151767,train
45018,polychrome_woodblock_print_ink_and_color_on_paper,45018.jpg,946,3933,3720618,0.24052885837782864,train
45019,polychrome_woodblock_print_ink_and_color_on_paper,45019.jpg,2705,3865,10454825,0.6998706338939198,train
45020,polychrome_woodblock_print_ink_and_color_on_paper,45020.jpg,1342,1964,2635688,0.6832993890020367,train
45026,polychrome_woodblock_print_ink_and_color_on_paper,45026.jpg,1938,1340,2596920,1.4462686567164178,train
45027,polychrome_woodblock_print_ink_and_color_on_paper,45027.jpg,2656,3833,10180448,0.6929298199843464,train
45028,polychrome_woodblock_print_ink_and_color_on_paper,45028.jpg,1602,2000,3204000,0.8009999999999999,train
45029,polychrome_woodblock_print_ink_and_color_on_paper,45029.jpg,1583,2000,3166000,0.7915,train
45030,polychrome_woodblock_print_ink_and_color_on_paper,45030.jpg,1918,1301,2495318,1.4742505764796308,train
45031,polychrome_woodblock_print_ink_and_color_on_paper,45031.jpg,3911,2861,11189371,1.3670045438657812,train
45034,polychrome_woodblock_print_ink_and_color_on_paper,45034.jpg,2000,901,1802000,2.2197558268590454,train
45035,polychrome_woodblock_print_ink_and_color_on_paper,45035.jpg,3877,2596,10064692,1.4934514637904468,train
45036,polychrome_woodblock_print_ink_and_color_on_paper,45036.jpg,909,1948,1770732,0.4666324435318275,train
45037,polychrome_woodblock_print_ink_and_color_on_paper,45037.jpg,2648,3941,10435768,0.6719106825678762,train
45038,polychrome_woodblock_print_ink_and_color_on_paper,45038.jpg,2532,3872,9803904,0.6539256198347108,train
45039,polychrome_woodblock_print_ink_and_color_on_paper,45039.jpg,746,3881,2895226,0.19221850038649832,train
45041,polychrome_woodblock_print_ink_and_color_on_paper,45041.jpg,1666,3885,6472410,0.4288288288288288,train
45064,polychrome_woodblock_print_ink_and_color_on_paper,45064.jpg,3523,4000,14092000,0.88075,train
45065,polychrome_woodblock_print_ink_and_color_on_paper,45065.jpg,2750,3738,10279500,0.7356875334403424,train
45067,polychrome_woodblock_print_ink_and_color_on_paper,45067.jpg,2897,3876,11228772,0.7474200206398349,train
45068,polychrome_woodblock_print_ink_and_color_on_paper,45068.jpg,2886,3851,11113986,0.7494157361724227,train
45071,polychrome_woodblock_print_ink_and_color_on_paper,45071.jpg,2921,3761,10985881,0.776655144908269,train
45073,polychrome_woodblock_print_ink_and_color_on_paper,45073.jpg,2719,3722,10120118,0.7305212251477701,train
45074,polychrome_woodblock_print_ink_and_color_on_paper,45074.jpg,922,4000,3688000,0.2305,train
45075,polychrome_woodblock_print_ink_and_color_on_paper,45075.jpg,2737,3838,10504606,0.7131318394997395,train
45077,polychrome_woodblock_print_ink_and_color_on_paper,45077.jpg,2842,3831,10887702,0.7418428608718349,train
45078,polychrome_woodblock_print_ink_and_color_on_paper,45078.jpg,3493,4000,13972000,0.87325,train
45079,polychrome_woodblock_print_ink_and_color_on_paper,45079.jpg,2859,3896,11138664,0.733829568788501,train
45083,polychrome_woodblock_print_ink_and_color_on_paper,45083.jpg,2955,3815,11273325,0.7745740498034076,train
45084,polychrome_woodblock_print_ink_and_color_on_paper,45084.jpg,2842,3871,11001382,0.7341772151898734,train
45086,polychrome_woodblock_print_ink_and_color_on_paper,45086.jpg,2698,3716,10025768,0.7260495156081809,train
45087,polychrome_woodblock_print_ink_and_color_on_paper,45087.jpg,3782,2384,9016288,1.5864093959731544,train
45090,polychrome_woodblock_print_ink_and_color_on_paper,45090.jpg,2623,3818,10014614,0.6870089051859612,train
45096,polychrome_woodblock_print_ink_and_color_on_paper,45096.jpg,1215,1920,2332800,0.6328125,train
45097,polychrome_woodblock_print_ink_and_color_on_paper,45097.jpg,1352,1983,2681016,0.6817952597075139,train
45098,polychrome_woodblock_print_ink_and_color_on_paper,45098.jpg,2646,3810,10081260,0.694488188976378,train
45099,polychrome_woodblock_print_ink_and_color_on_paper,45099.jpg,2652,3856,10226112,0.6877593360995851,train
45100,polychrome_woodblock_print_ink_and_color_on_paper,45100.jpg,2566,3796,9740536,0.6759747102212855,train
45215,polychrome_woodblock_print_ink_and_color_on_paper,45215.jpg,1291,1924,2483884,0.670997920997921,train
45216,polychrome_woodblock_print_ink_and_color_on_paper,45216.jpg,1261,1936,2441296,0.6513429752066116,train
45218,polychrome_woodblock_print_ink_and_color_on_paper,45218.jpg,2567,3794,9739198,0.676594623089088,train
45221,polychrome_woodblock_print_ink_and_color_on_paper,45221.jpg,2728,3876,10573728,0.7038183694530443,train
45223,polychrome_woodblock_print_ink_and_color_on_paper,45223.jpg,1327,1970,2614190,0.6736040609137056,train
45224,polychrome_woodblock_print_ink_and_color_on_paper,45224.jpg,2581,3862,9967822,0.668306576903159,train
45225,polychrome_woodblock_print_ink_and_color_on_paper,45225.jpg,2614,3844,10048216,0.6800208116545265,train
45226,polychrome_woodblock_print_ink_and_color_on_paper,45226.jpg,2737,4000,10948000,0.68425,train
45237,polychrome_woodblock_print_ink_and_color_on_paper,45237.jpg,2751,3946,10855446,0.6971616827166751,train
45241,polychrome_woodblock_print_ink_and_color_on_paper,45241.jpg,2803,3857,10811171,0.7267306196525797,train
45243,polychrome_woodblock_print_ink_and_color_on_paper,45243.jpg,1408,1880,2647040,0.7489361702127659,train
45246,polychrome_woodblock_print_ink_and_color_on_paper,45246.jpg,2705,3895,10535975,0.6944801026957638,train
45248,polychrome_woodblock_print_ink_and_color_on_paper,45248.jpg,2902,3935,11419370,0.7374841168996188,train
45250,polychrome_woodblock_print_ink_and_color_on_paper,45250.jpg,2838,3813,10821294,0.7442958300550747,train
45251,polychrome_woodblock_print_ink_and_color_on_paper,45251.jpg,3924,2384,9354816,1.6459731543624159,train
45259,polychrome_woodblock_print_ink_and_color_on_paper,45259.jpg,1968,1356,2668608,1.4513274336283186,train
45261,polychrome_woodblock_print_ink_and_color_on_paper,45261.jpg,4000,3113,12452000,1.2849341471249598,train
45263,polychrome_woodblock_print_ink_and_color_on_paper,45263.jpg,1313,1929,2532777,0.68066355624676,train
45265,polychrome_woodblock_print_ink_and_color_on_paper,45265.jpg,3432,4000,13728000,0.858,train
45266,polychrome_woodblock_print_ink_and_color_on_paper,45266.jpg,3894,2623,10213962,1.4845596645062904,train
45268,polychrome_woodblock_print_ink_and_color_on_paper,45268.jpg,2789,3900,10877100,0.7151282051282051,train
45280,polychrome_woodblock_print_ink_and_color_on_paper,45280.jpg,2656,3839,10196384,0.6918468351133108,train
45284,polychrome_woodblock_print_ink_and_color_on_paper,45284.jpg,3845,2527,9716315,1.521567075583696,train
45286,polychrome_woodblock_print_ink_and_color_on_paper,45286.jpg,1922,1338,2571636,1.436472346786248,train
45287,polychrome_woodblock_print_ink_and_color_on_paper,45287.jpg,1926,1245,2397870,1.546987951807229,train
45288,polychrome_woodblock_print_ink_and_color_on_paper,45288.jpg,1935,1264,2445840,1.5308544303797469,train
45289,polychrome_woodblock_print_ink_and_color_on_paper,45289.jpg,2000,1235,2470000,1.6194331983805668,train
45290,polychrome_woodblock_print_ink_and_color_on_paper,45290.jpg,2901,4000,11604000,0.72525,train
45291,polychrome_woodblock_print_ink_and_color_on_paper,45291.jpg,2552,3853,9832856,0.6623410329613288,train
45292,polychrome_woodblock_print_ink_and_color_on_paper,45292.jpg,1304,1943,2533672,0.6711271230056614,train
45293,polychrome_woodblock_print_ink_and_color_on_paper,45293.jpg,3846,2616,10061136,1.470183486238532,train
45294,polychrome_woodblock_print_ink_and_color_on_paper,45294.jpg,3863,2475,9560925,1.5608080808080809,train
45295,polychrome_woodblock_print_ink_and_color_on_paper,45295.jpg,3874,2577,9983298,1.5032984090027164,train
45296,polychrome_woodblock_print_ink_and_color_on_paper,45296.jpg,3849,2523,9711027,1.5255648038049943,train
45297,polychrome_woodblock_print_ink_and_color_on_paper,45297.jpg,3845,2616,10058520,1.4698012232415902,train
45298,polychrome_woodblock_print_ink_and_color_on_paper,45298.jpg,3874,2603,10084022,1.488282750672301,train
45299,polychrome_woodblock_print_ink_and_color_on_paper,45299.jpg,3868,2646,10234728,1.4618291761148905,train
45300,polychrome_woodblock_print_ink_and_color_on_paper,45300.jpg,3855,2573,9918915,1.4982510687912942,train
45301,polychrome_woodblock_print_ink_and_color_on_paper,45301.jpg,3884,2612,10145008,1.4869831546707504,train
45302,polychrome_woodblock_print_ink_and_color_on_paper,45302.jpg,3861,2633,10166013,1.4663881503987846,train
45304,polychrome_woodblock_print_ink_and_color_on_paper,45304.jpg,1940,1299,2520060,1.4934565050038493,train
45305,polychrome_woodblock_print_ink_and_color_on_paper,45305.jpg,3878,2631,10203018,1.4739642721398707,train
45306,polychrome_woodblock_print_ink_and_color_on_paper,45306.jpg,1937,1326,2568462,1.46078431372549,train
45307,polychrome_woodblock_print_ink_and_color_on_paper,45307.jpg,3898,2558,9971084,1.5238467552775603,train
45308,polychrome_woodblock_print_ink_and_color_on_paper,45308.jpg,3864,2620,10123680,1.4748091603053437,train
45309,polychrome_woodblock_print_ink_and_color_on_paper,45309.jpg,3873,2461,9531453,1.5737505079236085,train
45310,polychrome_woodblock_print_ink_and_color_on_paper,45310.jpg,1926,1313,2528838,1.4668697638994668,train
45311,polychrome_woodblock_print_ink_and_color_on_paper,45311.jpg,3888,2480,9642240,1.5677419354838709,train
45312,polychrome_woodblock_print_ink_and_color_on_paper,45312.jpg,3837,2516,9653892,1.5250397456279807,train
45313,polychrome_woodblock_print_ink_and_color_on_paper,45313.jpg,3837,2547,9772839,1.5064782096584215,train
45314,polychrome_woodblock_print_ink_and_color_on_paper,45314.jpg,3856,2587,9975472,1.490529570931581,train
45315,polychrome_woodblock_print_ink_and_color_on_paper,45315.jpg,3876,2562,9930312,1.5128805620608898,train
45316,polychrome_woodblock_print_ink_and_color_on_paper,45316.jpg,3816,2574,9822384,1.4825174825174825,train
45317,polychrome_woodblock_print_ink_and_color_on_paper,45317.jpg,3859,2559,9875181,1.5080109417741303,train
45318,polychrome_woodblock_print_ink_and_color_on_paper,45318.jpg,3822,2555,9765210,1.4958904109589042,train
45434,polychrome_woodblock_print_ink_and_color_on_paper,45434.jpg,3859,2594,10010246,1.487663839629915,train
45473,polychrome_woodblock_print_ink_and_color_on_paper,45473.jpg,1296,1932,2503872,0.6708074534161491,train
45474,polychrome_woodblock_print_ink_and_color_on_paper,45474.jpg,2622,3866,10136652,0.6782203828246249,train
45476,polychrome_woodblock_print_ink_and_color_on_paper,45476.jpg,1359,1924,2614716,0.7063409563409564,train
45477,polychrome_woodblock_print_ink_and_color_on_paper,45477.jpg,1320,1931,2548920,0.6835836354220611,train
45478,polychrome_woodblock_print_ink_and_color_on_paper,45478.jpg,1336,1933,2582488,0.6911536471805484,train
45479,polychrome_woodblock_print_ink_and_color_on_paper,45479.jpg,1514,3880,5874320,0.3902061855670103,train
45494,polychrome_woodblock_print_ink_and_color_on_paper,45494.jpg,2854,3901,11133454,0.7316072801845681,train
48892,polychrome_woodblock_print_ink_and_color_on_paper,48892.jpg,1415,2000,2830000,0.7075,train
49926,polychrome_woodblock_print_ink_and_color_on_paper,49926.jpg,3794,2972,11275768,1.2765814266487214,train
49927,polychrome_woodblock_print_ink_and_color_on_paper,49927.jpg,3802,2846,10820492,1.3359100491918483,train
49928,polychrome_woodblock_print_ink_and_color_on_paper,49928.jpg,3836,2945,11297020,1.3025466893039048,train
49929,polychrome_woodblock_print_ink_and_color_on_paper,49929.jpg,3799,2926,11115874,1.2983595352016404,train
49930,polychrome_woodblock_print_ink_and_color_on_paper,49930.jpg,4000,3061,12244000,1.3067624959163673,train
49931,polychrome_woodblock_print_ink_and_color_on_paper,49931.jpg,3798,2797,10623006,1.3578834465498748,train
49932,polychrome_woodblock_print_ink_and_color_on_paper,49932.jpg,3866,2943,11377638,1.3136255521576623,train
49933,polychrome_woodblock_print_ink_and_color_on_paper,49933.jpg,3780,2924,11052720,1.2927496580027358,train
49934,polychrome_woodblock_print_ink_and_color_on_paper,49934.jpg,2000,1557,3114000,1.2845215157353886,train
49935,polychrome_woodblock_print_ink_and_color_on_paper,49935.jpg,4000,3115,12460000,1.2841091492776886,train
49936,polychrome_woodblock_print_ink_and_color_on_paper,49936.jpg,4000,3115,12460000,1.2841091492776886,train
49937,polychrome_woodblock_print_ink_and_color_on_paper,49937.jpg,2000,1547,3094000,1.292824822236587,train
49938,polychrome_woodblock_print_ink_and_color_on_paper,49938.jpg,3822,2615,9994530,1.461567877629063,train
49939,polychrome_woodblock_print_ink_and_color_on_paper,49939.jpg,1914,1317,2520738,1.4533029612756263,train
49940,polychrome_woodblock_print_ink_and_color_on_paper,49940.jpg,4000,3115,12460000,1.2841091492776886,train
49941,polychrome_woodblock_print_ink_and_color_on_paper,49941.jpg,3880,2618,10157840,1.4820473644003056,train
50916,polychrome_woodblock_print_ink_and_color_on_paper,50916.jpg,1919,1297,2488943,1.479568234387047,train
50924,polychrome_woodblock_print_ink_and_color_on_paper,50924.jpg,3834,2586,9914724,1.4825986078886308,train
51084,polychrome_woodblock_print_ink_and_color_on_paper,51084.jpg,3860,2683,10356380,1.4386880357808425,train
51085,polychrome_woodblock_print_ink_and_color_on_paper,51085.jpg,3870,2718,10518660,1.4238410596026492,train
51086,polychrome_woodblock_print_ink_and_color_on_paper,51086.jpg,3876,2579,9996204,1.5029081039162466,train
51087,polychrome_woodblock_print_ink_and_color_on_paper,51087.jpg,3817,2699,10302083,1.414227491663579,train
51090,polychrome_woodblock_print_ink_and_color_on_paper,51090.jpg,2898,3797,11003706,0.7632341322096392,train
51093,polychrome_woodblock_print_ink_and_color_on_paper,51093.jpg,2521,3774,9514254,0.6679915209326974,train
51137,polychrome_woodblock_print_ink_and_color_on_paper,51137.jpg,2611,3795,9908745,0.6880105401844532,train
51994,polychrome_woodblock_print_ink_and_color_on_paper,51994.jpg,3802,2744,10432688,1.3855685131195334,train
51995,polychrome_woodblock_print_ink_and_color_on_paper,51995.jpg,2888,3887,11225656,0.7429894520195524,train
51996,polychrome_woodblock_print_ink_and_color_on_paper,51996.jpg,2672,3848,10281856,0.6943866943866944,train
51997,polychrome_woodblock_print_ink_and_color_on_paper,51997.jpg,2301,4000,9204000,0.57525,train
51998,polychrome_woodblock_print_ink_and_color_on_paper,51998.jpg,2592,3817,9893664,0.6790673303641603,train
52001,polychrome_woodblock_print_ink_and_color_on_paper,52001.jpg,2582,3866,9982012,0.6678737713398862,train
52002,polychrome_woodblock_print_ink_and_color_on_paper,52002.jpg,1336,1941,2593176,0.6883049974240082,train
52003,polychrome_woodblock_print_ink_and_color_on_paper,52003.jpg,2623,3880,10177240,0.6760309278350516,train
52008,polychrome_woodblock_print_ink_and_color_on_paper,52008.jpg,1321,1908,2520468,0.6923480083857443,train
53191,polychrome_woodblock_print_ink_and_color_on_paper,53191.jpg,3868,2569,9936892,1.5056442195406774,train
53192,polychrome_woodblock_print_ink_and_color_on_paper,53192.jpg,3843,2602,9999486,1.4769408147578786,train
53193,polychrome_woodblock_print_ink_and_color_on_paper,53193.jpg,1904,1295,2465680,1.4702702702702704,train
53243,polychrome_woodblock_print_ink_and_color_on_paper,53243.jpg,2704,3883,10499632,0.6963687870203451,train
53244,polychrome_woodblock_print_ink_and_color_on_paper,53244.jpg,3114,4000,12456000,0.7785,train
53342,polychrome_woodblock_print_ink_and_color_on_paper,53342.jpg,2832,3834,10857888,0.7386541471048513,train
53345,polychrome_woodblock_print_ink_and_color_on_paper,53345.jpg,2650,3833,10157450,0.6913644664753457,train
53596,polychrome_woodblock_print_ink_and_color_on_paper,53596.jpg,1554,2000,3108000,0.777,train
53608,polychrome_woodblock_print_ink_and_color_on_paper,53608.jpg,2750,3682,10125500,0.7468766974470397,train
53654,polychrome_woodblock_print_ink_and_color_on_paper,53654.jpg,2531,3853,9751943,0.6568907344926032,train
53655,polychrome_woodblock_print_ink_and_color_on_paper,53655.jpg,2569,3860,9916340,0.6655440414507772,train
53656,polychrome_woodblock_print_ink_and_color_on_paper,53656.jpg,1299,1935,2513565,0.6713178294573643,train
53657,polychrome_woodblock_print_ink_and_color_on_paper,53657.jpg,2650,3855,10215750,0.6874189364461738,train
53659,polychrome_woodblock_print_ink_and_color_on_paper,53659.jpg,1316,1922,2529352,0.6847034339229969,train
53679,polychrome_woodblock_print_ink_and_color_on_paper,53679.jpg,2563,3868,9913684,0.6626163391933816,train
53680,polychrome_woodblock_print_ink_and_color_on_paper,53680.jpg,2678,4000,10712000,0.6695,train
53681,polychrome_woodblock_print_ink_and_color_on_paper,53681.jpg,2604,3891,10132164,0.6692367000771011,train
53682,polychrome_woodblock_print_ink_and_color_on_paper,53682.jpg,2584,3852,9953568,0.6708203530633438,train
53687,polychrome_woodblock_print_ink_and_color_on_paper,53687.jpg,3853,3039,11709267,1.2678512668641,train
53688,polychrome_woodblock_print_ink_and_color_on_paper,53688.jpg,1853,4000,7412000,0.46325,train
53689,polychrome_woodblock_print_ink_and_color_on_paper,53689.jpg,2479,3831,9497049,0.6470895327590708,train
53691,polychrome_woodblock_print_ink_and_color_on_paper,53691.jpg,2651,3907,10357457,0.6785257230611722,train
53692,polychrome_woodblock_print_ink_and_color_on_paper,53692.jpg,1917,1304,2499768,1.4700920245398772,train
53697,polychrome_woodblock_print_ink_and_color_on_paper,53697.jpg,2788,3828,10672464,0.7283176593521421,train
53698,polychrome_woodblock_print_ink_and_color_on_paper,53698.jpg,3855,2637,10165635,1.4618885096700796,train
53699,polychrome_woodblock_print_ink_and_color_on_paper,53699.jpg,3830,2638,10103540,1.4518574677786202,train
53700,polychrome_woodblock_print_ink_and_color_on_paper,53700.jpg,3866,2630,10167580,1.4699619771863115,train
53701,polychrome_woodblock_print_ink_and_color_on_paper,53701.jpg,1590,2000,3180000,0.795,train
53702,polychrome_woodblock_print_ink_and_color_on_paper,53702.jpg,1573,2000,3146000,0.7865,train
53719,polychrome_woodblock_print_ink_and_color_on_paper,53719.jpg,2631,3841,10105671,0.6849778703462641,train
53780,polychrome_woodblock_print_ink_and_color_on_paper,53780.jpg,2600,3911,10168600,0.6647916133981079,train
53781,polychrome_woodblock_print_ink_and_color_on_paper,53781.jpg,2584,3797,9811448,0.6805372662628391,train
53782,polychrome_woodblock_print_ink_and_color_on_paper,53782.jpg,1265,1931,2442715,0.6551009839461419,train
53783,polychrome_woodblock_print_ink_and_color_on_paper,53783.jpg,2610,3809,9941490,0.6852192176424259,train
53784,polychrome_woodblock_print_ink_and_color_on_paper,53784.jpg,2660,3840,10214400,0.6927083333333334,train
53785,polychrome_woodblock_print_ink_and_color_on_paper,53785.jpg,1306,1908,2491848,0.6844863731656184,train
53786,polychrome_woodblock_print_ink_and_color_on_paper,53786.jpg,3830,2657,10176310,1.4414753481369966,train
53787,polychrome_woodblock_print_ink_and_color_on_paper,53787.jpg,1897,1293,2452821,1.4671307037896366,train
53788,polychrome_woodblock_print_ink_and_color_on_paper,53788.jpg,3863,2678,10345114,1.4424943988050785,train
53789,polychrome_woodblock_print_ink_and_color_on_paper,53789.jpg,1935,1311,2536785,1.4759725400457666,train
53790,polychrome_woodblock_print_ink_and_color_on_paper,53790.jpg,1930,1308,2524440,1.4755351681957187,train
53791,polychrome_woodblock_print_ink_and_color_on_paper,53791.jpg,3833,2569,9846977,1.4920202413390424,train
53792,polychrome_woodblock_print_ink_and_color_on_paper,53792.jpg,3857,2604,10043628,1.4811827956989247,train
53793,polychrome_woodblock_print_ink_and_color_on_paper,53793.jpg,1920,1311,2517120,1.4645308924485123,train
53904,polychrome_woodblock_print_ink_and_color_on_paper,53904.jpg,2582,3780,9759960,0.6830687830687829,train
53920,polychrome_woodblock_print_ink_and_color_on_paper,53920.jpg,4000,2712,10848000,1.4749262536873156,train
54181,polychrome_woodblock_print_ink_and_color_on_paper,54181.jpg,2837,3770,10695490,0.7525198938992043,train
54305,polychrome_woodblock_print_ink_and_color_on_paper,54305.jpg,3812,2960,11283520,1.287837837837838,train
54478,polychrome_woodblock_print_ink_and_color_on_paper,54478.jpg,1869,3915,7317135,0.4773946360153257,train
54479,polychrome_woodblock_print_ink_and_color_on_paper,54479.jpg,1913,3871,7405223,0.4941875484370963,train
54480,polychrome_woodblock_print_ink_and_color_on_paper,54480.jpg,1849,3881,7175969,0.4764236021643906,train
54481,polychrome_woodblock_print_ink_and_color_on_paper,54481.jpg,1912,3865,7389880,0.4946959896507115,train
54482,polychrome_woodblock_print_ink_and_color_on_paper,54482.jpg,1886,3895,7345970,0.4842105263157895,train
54483,polychrome_woodblock_print_ink_and_color_on_paper,54483.jpg,1836,3865,7096140,0.4750323415265201,train
54484,polychrome_woodblock_print_ink_and_color_on_paper,54484.jpg,1871,3835,7175285,0.4878748370273794,train
54485,polychrome_woodblock_print_ink_and_color_on_paper,54485.jpg,1890,3843,7263270,0.4918032786885246,train
54486,polychrome_woodblock_print_ink_and_color_on_paper,54486.jpg,1915,3855,7382325,0.496757457846952,train
54490,polychrome_woodblock_print_ink_and_color_on_paper,54490.jpg,1836,3859,7085124,0.4757709251101322,train
54491,polychrome_woodblock_print_ink_and_color_on_paper,54491.jpg,1865,3846,7172790,0.484919396775871,train
54492,polychrome_woodblock_print_ink_and_color_on_paper,54492.jpg,2473,4000,9892000,0.61825,train
54493,polychrome_woodblock_print_ink_and_color_on_paper,54493.jpg,750,3957,2967750,0.18953752843062927,train
54494,polychrome_woodblock_print_ink_and_color_on_paper,54494.jpg,1824,3835,6995040,0.475619295958279,train
54495,polychrome_woodblock_print_ink_and_color_on_paper,54495.jpg,1813,3819,6923847,0.4747316051322336,train
54496,polychrome_woodblock_print_ink_and_color_on_paper,54496.jpg,892,1895,1690340,0.470712401055409,train
54497,polychrome_woodblock_print_ink_and_color_on_paper,54497.jpg,1905,3871,7374255,0.4921208989925084,train
54499,polychrome_woodblock_print_ink_and_color_on_paper,54499.jpg,3896,2581,10055576,1.5094924447888416,train
54501,polychrome_woodblock_print_ink_and_color_on_paper,54501.jpg,2833,3946,11179018,0.7179422199695895,train
54505,polychrome_woodblock_print_ink_and_color_on_paper,54505.jpg,3881,2667,10350627,1.4551931008623922,train
54506,polychrome_woodblock_print_ink_and_color_on_paper,54506.jpg,2894,3904,11298176,0.7412909836065574,train
54507,polychrome_woodblock_print_ink_and_color_on_paper,54507.jpg,2862,3856,11035872,0.7422199170124482,train
54511,polychrome_woodblock_print_ink_and_color_on_paper,54511.jpg,2838,3814,10824132,0.7441006816990037,train
54522,polychrome_woodblock_print_ink_and_color_on_paper,54522.jpg,2871,3832,11001672,0.7492171189979123,train
54524,polychrome_woodblock_print_ink_and_color_on_paper,54524.jpg,1457,1931,2813467,0.7545313309166235,train
54526,polychrome_woodblock_print_ink_and_color_on_paper,54526.jpg,3506,4000,14024000,0.8765,train
54528,polychrome_woodblock_print_ink_and_color_on_paper,54528.jpg,3465,4000,13860000,0.86625,train
54531,polychrome_woodblock_print_ink_and_color_on_paper,54531.jpg,3484,4000,13936000,0.871,train
54534,polychrome_woodblock_print_ink_and_color_on_paper,54534.jpg,3531,4000,14124000,0.88275,train
54536,polychrome_woodblock_print_ink_and_color_on_paper,54536.jpg,1419,1912,2713128,0.7421548117154811,train
54538,polychrome_woodblock_print_ink_and_color_on_paper,54538.jpg,2765,3743,10349395,0.7387122628907293,train
54539,polychrome_woodblock_print_ink_and_color_on_paper,54539.jpg,3505,4000,14020000,0.87625,train
54540,polychrome_woodblock_print_ink_and_color_on_paper,54540.jpg,3498,4000,13992000,0.8745,train
